year,month,fishery,sex,length,freq
1957,2,10,0,133,8
1957,2,10,0,135,4
1957,2,10,0,137,4
1957,2,10,0,139,10
1957,2,10,0,143,10
1957,2,10,0,147,4
1957,2,10,0,151,4
1957,2,10,0,155,4
1957,2,10,0,159,3
1957,2,10,0,163,1
1957,2,10,0,167,1
1957,2,10,0,175,1
1958,2,10,0,49,1
1958,2,10,0,61,1
1958,2,10,0,65,1
1958,2,10,0,67,2
1958,2,10,0,69,1
1958,2,10,0,71,1
1958,2,10,0,75,8
1958,2,10,0,77,2
1958,2,10,0,79,2
1958,2,10,0,81,2
1958,2,10,0,83,3
1958,2,10,0,87,13
1958,2,10,0,89,6
1958,2,10,0,91,9
1958,2,10,0,93,14
1958,2,10,0,95,9
1958,2,10,0,97,11
1958,2,10,0,99,14
1958,2,10,0,101,12
1958,2,10,0,103,9
1958,2,10,0,105,24
1958,2,10,0,107,28
1958,2,10,0,109,13
1958,2,10,0,111,13
1958,2,10,0,113,11
1958,2,10,0,115,11
1958,2,10,0,117,13
1958,2,10,0,119,13
1958,2,10,0,121,7
1958,2,10,0,123,9
1958,2,10,0,125,12
1958,2,10,0,127,16
1958,2,10,0,129,9
1958,2,10,0,131,9
1958,2,10,0,133,10
1958,2,10,0,135,9
1958,2,10,0,137,13
1958,2,10,0,139,9
1958,2,10,0,143,13
1958,2,10,0,147,13
1958,2,10,0,151,3
1958,2,10,0,155,5
1958,2,10,0,159,5
1958,2,10,0,163,5
1958,2,10,0,167,2
1958,2,10,0,171,3
1958,2,10,0,175,2
1958,2,10,0,183,1
1959,2,10,0,49,1
1959,2,10,0,55,2
1959,2,10,0,59,1
1959,2,10,0,61,1
1959,2,10,0,63,1
1959,2,10,0,71,1
1959,2,10,0,73,1
1959,2,10,0,75,1
1959,2,10,0,77,1
1959,2,10,0,79,5
1959,2,10,0,83,3
1959,2,10,0,85,3
1959,2,10,0,89,3
1959,2,10,0,91,2
1959,2,10,0,93,10
1959,2,10,0,95,1
1959,2,10,0,97,6
1959,2,10,0,99,4
1959,2,10,0,101,6
1959,2,10,0,103,8
1959,2,10,0,105,8
1959,2,10,0,107,9
1959,2,10,0,109,2
1959,2,10,0,111,6
1959,2,10,0,113,2
1959,2,10,0,115,8
1959,2,10,0,117,9
1959,2,10,0,119,13
1959,2,10,0,121,3
1959,2,10,0,123,9
1959,2,10,0,125,3
1959,2,10,0,127,6
1959,2,10,0,129,3
1959,2,10,0,131,3
1959,2,10,0,133,7
1959,2,10,0,135,2
1959,2,10,0,137,5
1959,2,10,0,139,3
1959,2,10,0,143,7
1959,2,10,0,147,5
1959,2,10,0,151,4
1959,2,10,0,155,1
1959,2,10,0,159,1
1959,2,10,0,167,5
1959,2,10,0,187,1
1960,2,10,0,49,1
1960,2,10,0,59,1
1960,2,10,0,67,2
1960,2,10,0,69,2
1960,2,10,0,73,5
1960,2,10,0,77,1
1960,2,10,0,79,1
1960,2,10,0,81,5
1960,2,10,0,83,2
1960,2,10,0,87,7
1960,2,10,0,89,2
1960,2,10,0,91,5
1960,2,10,0,93,7
1960,2,10,0,95,2
1960,2,10,0,97,5
1960,2,10,0,99,4
1960,2,10,0,101,8
1960,2,10,0,103,7
1960,2,10,0,105,4
1960,2,10,0,107,8
1960,2,10,0,109,5
1960,2,10,0,111,5
1960,2,10,0,113,7
1960,2,10,0,115,10
1960,2,10,0,117,3
1960,2,10,0,119,7
1960,2,10,0,121,7
1960,2,10,0,123,2
1960,2,10,0,125,4
1960,2,10,0,127,3
1960,2,10,0,129,2
1960,2,10,0,131,2
1960,2,10,0,133,1
1960,2,10,0,135,6
1960,2,10,0,137,1
1960,2,10,0,139,5
1960,2,10,0,143,1
1960,2,10,0,147,3
1960,2,10,0,151,2
1960,2,10,0,155,1
1960,2,10,0,159,3
1960,2,10,0,163,2
1960,2,10,0,167,1
1960,2,10,0,171,1
1960,2,10,0,175,1
1961,2,10,0,37,1
1961,2,10,0,41,1
1961,2,10,0,45,1
1961,2,10,0,47,1
1961,2,10,0,57,1
1961,2,10,0,63,2
1961,2,10,0,65,1
1961,2,10,0,69,4
1961,2,10,0,71,4
1961,2,10,0,73,4
1961,2,10,0,75,3
1961,2,10,0,77,3
1961,2,10,0,79,5
1961,2,10,0,81,14
1961,2,10,0,83,3
1961,2,10,0,85,7
1961,2,10,0,87,16
1961,2,10,0,89,9
1961,2,10,0,91,11
1961,2,10,0,93,16
1961,2,10,0,95,14
1961,2,10,0,97,11
1961,2,10,0,99,10
1961,2,10,0,101,10
1961,2,10,0,103,15
1961,2,10,0,105,9
1961,2,10,0,107,9
1961,2,10,0,109,6
1961,2,10,0,111,17
1961,2,10,0,113,9
1961,2,10,0,115,6
1961,2,10,0,117,8
1961,2,10,0,119,9
1961,2,10,0,121,8
1961,2,10,0,123,7
1961,2,10,0,125,5
1961,2,10,0,127,10
1961,2,10,0,129,6
1961,2,10,0,131,4
1961,2,10,0,133,6
1961,2,10,0,135,2
1961,2,10,0,137,5
1961,2,10,0,139,6
1961,2,10,0,143,4
1961,2,10,0,147,6
1961,2,10,0,151,6
1961,2,10,0,159,1
1961,2,10,0,167,3
1962,2,10,0,41,1
1962,2,10,0,63,1
1962,2,10,0,65,2
1962,2,10,0,73,1
1962,2,10,0,81,3
1962,2,10,0,85,1
1962,2,10,0,87,3
1962,2,10,0,89,4
1962,2,10,0,91,4
1962,2,10,0,93,9
1962,2,10,0,95,2
1962,2,10,0,97,1
1962,2,10,0,99,4
1962,2,10,0,101,5
1962,2,10,0,103,3
1962,2,10,0,105,2
1962,2,10,0,107,4
1962,2,10,0,109,3
1962,2,10,0,111,4
1962,2,10,0,113,2
1962,2,10,0,115,4
1962,2,10,0,117,2
1962,2,10,0,119,1
1962,2,10,0,121,4
1962,2,10,0,123,4
1962,2,10,0,125,4
1962,2,10,0,127,5
1962,2,10,0,129,2
1962,2,10,0,131,3
1962,2,10,0,133,3
1962,2,10,0,135,1
1962,2,10,0,137,1
1962,2,10,0,143,7
1962,2,10,0,147,1
1962,2,10,0,151,1
1962,2,10,0,155,1
1962,2,10,0,163,1
1962,2,10,0,187,1
1963,2,10,0,43,2
1963,2,10,0,59,3
1963,2,10,0,61,2
1963,2,10,0,65,1
1963,2,10,0,69,1
1963,2,10,0,71,2
1963,2,10,0,75,1
1963,2,10,0,77,2
1963,2,10,0,79,2
1963,2,10,0,81,3
1963,2,10,0,83,9
1963,2,10,0,85,2
1963,2,10,0,87,3
1963,2,10,0,89,6
1963,2,10,0,91,6
1963,2,10,0,93,5
1963,2,10,0,95,3
1963,2,10,0,97,7
1963,2,10,0,99,2
1963,2,10,0,101,6
1963,2,10,0,103,3
1963,2,10,0,105,3
1963,2,10,0,107,4
1963,2,10,0,109,3
1963,2,10,0,111,3
1963,2,10,0,113,2
1963,2,10,0,115,2
1963,2,10,0,117,7
1963,2,10,0,119,4
1963,2,10,0,123,4
1963,2,10,0,127,1
1963,2,10,0,129,2
1963,2,10,0,131,2
1963,2,10,0,135,2
1963,2,10,0,139,2
1963,2,10,0,143,2
1963,2,10,0,147,1
1963,2,10,0,151,3
1963,2,10,0,155,3
1963,2,10,0,171,1
1964,2,10,0,41,1
1964,2,10,0,49,1
1964,2,10,0,59,1
1964,2,10,0,63,1
1964,2,10,0,65,1
1964,2,10,0,73,1
1964,2,10,0,75,3
1964,2,10,0,77,1
1964,2,10,0,83,2
1964,2,10,0,85,3
1964,2,10,0,87,2
1964,2,10,0,89,10
1964,2,10,0,91,3
1964,2,10,0,93,6
1964,2,10,0,95,3
1964,2,10,0,97,4
1964,2,10,0,99,2
1964,2,10,0,101,2
1964,2,10,0,103,5
1964,2,10,0,105,2
1964,2,10,0,107,5
1964,2,10,0,109,7
1964,2,10,0,111,4
1964,2,10,0,113,4
1964,2,10,0,115,3
1964,2,10,0,117,1
1964,2,10,0,119,3
1964,2,10,0,121,5
1964,2,10,0,123,5
1964,2,10,0,125,1
1964,2,10,0,127,7
1964,2,10,0,129,3
1964,2,10,0,133,4
1964,2,10,0,137,1
1964,2,10,0,139,1
1964,2,10,0,143,1
1964,2,10,0,151,3
1964,2,10,0,155,3
1964,2,10,0,159,2
1964,2,10,0,167,2
1964,2,10,0,179,2
1964,2,10,0,187,1
1965,2,10,0,63,2
1965,2,10,0,69,1
1965,2,10,0,71,2
1965,2,10,0,75,3
1965,2,10,0,77,3
1965,2,10,0,79,4
1965,2,10,0,81,2
1965,2,10,0,83,3
1965,2,10,0,85,1
1965,2,10,0,87,4
1965,2,10,0,89,2
1965,2,10,0,91,2
1965,2,10,0,93,4
1965,2,10,0,97,6
1965,2,10,0,99,8
1965,2,10,0,101,2
1965,2,10,0,103,6
1965,2,10,0,105,7
1965,2,10,0,107,5
1965,2,10,0,109,8
1965,2,10,0,111,5
1965,2,10,0,113,6
1965,2,10,0,115,4
1965,2,10,0,117,2
1965,2,10,0,119,4
1965,2,10,0,123,4
1965,2,10,0,125,3
1965,2,10,0,127,6
1965,2,10,0,129,3
1965,2,10,0,131,2
1965,2,10,0,133,2
1965,2,10,0,135,3
1965,2,10,0,137,2
1965,2,10,0,139,5
1965,2,10,0,143,6
1965,2,10,0,147,4
1965,2,10,0,151,2
1965,2,10,0,155,3
1965,2,10,0,159,1
1965,2,10,0,167,2
1965,2,10,0,207,1
1966,2,10,0,39,1
1966,2,10,0,51,1
1966,2,10,0,61,3
1966,2,10,0,63,1
1966,2,10,0,71,3
1966,2,10,0,73,2
1966,2,10,0,75,2
1966,2,10,0,77,3
1966,2,10,0,79,3
1966,2,10,0,81,1
1966,2,10,0,83,2
1966,2,10,0,85,4
1966,2,10,0,87,4
1966,2,10,0,89,4
1966,2,10,0,91,2
1966,2,10,0,93,2
1966,2,10,0,95,2
1966,2,10,0,97,5
1966,2,10,0,99,6
1966,2,10,0,101,4
1966,2,10,0,103,5
1966,2,10,0,105,2
1966,2,10,0,107,4
1966,2,10,0,109,8
1966,2,10,0,111,2
1966,2,10,0,113,8
1966,2,10,0,115,3
1966,2,10,0,117,4
1966,2,10,0,119,1
1966,2,10,0,121,1
1966,2,10,0,123,3
1966,2,10,0,125,2
1966,2,10,0,127,3
1966,2,10,0,129,3
1966,2,10,0,131,3
1966,2,10,0,133,1
1966,2,10,0,135,2
1966,2,10,0,137,1
1966,2,10,0,139,3
1966,2,10,0,143,2
1966,2,10,0,151,1
1966,2,10,0,155,1
1966,2,10,0,159,3
1966,2,10,0,163,1
1966,2,10,0,187,1
1966,2,10,0,199,1
1967,2,10,0,69,1
1967,2,10,0,71,1
1967,2,10,0,81,1
1967,2,10,0,85,1
1967,2,10,0,87,3
1967,2,10,0,89,5
1967,2,10,0,91,2
1967,2,10,0,93,5
1967,2,10,0,95,1
1967,2,10,0,97,3
1967,2,10,0,99,2
1967,2,10,0,103,2
1967,2,10,0,107,5
1967,2,10,0,109,3
1967,2,10,0,111,2
1967,2,10,0,113,3
1967,2,10,0,115,3
1967,2,10,0,117,4
1967,2,10,0,119,1
1967,2,10,0,121,2
1967,2,10,0,123,2
1967,2,10,0,125,2
1967,2,10,0,127,4
1967,2,10,0,129,1
1967,2,10,0,133,1
1967,2,10,0,135,2
1967,2,10,0,137,2
1967,2,10,0,139,2
1967,2,10,0,147,2
1967,2,10,0,151,3
1967,2,10,0,155,1
1967,2,10,0,159,1
1967,2,10,0,183,1
1968,2,10,0,23,1
1968,2,10,0,25,2
1968,2,10,0,27,1
1968,2,10,0,55,1
1968,2,10,0,63,1
1968,2,10,0,71,1
1968,2,10,0,73,1
1968,2,10,0,75,1
1968,2,10,0,79,2
1968,2,10,0,83,2
1968,2,10,0,87,1
1968,2,10,0,89,1
1968,2,10,0,91,1
1968,2,10,0,93,3
1968,2,10,0,95,5
1968,2,10,0,97,7
1968,2,10,0,99,4
1968,2,10,0,101,4
1968,2,10,0,103,3
1968,2,10,0,105,1
1968,2,10,0,107,6
1968,2,10,0,109,2
1968,2,10,0,111,2
1968,2,10,0,113,5
1968,2,10,0,115,3
1968,2,10,0,117,9
1968,2,10,0,119,2
1968,2,10,0,121,2
1968,2,10,0,123,6
1968,2,10,0,125,1
1968,2,10,0,127,2
1968,2,10,0,133,3
1968,2,10,0,135,1
1968,2,10,0,137,1
1968,2,10,0,147,5
1968,2,10,0,151,2
1968,2,10,0,167,1
1969,2,10,0,63,1
1969,2,10,0,75,1
1969,2,10,0,81,2
1969,2,10,0,83,1
1969,2,10,0,85,1
1969,2,10,0,87,6
1969,2,10,0,89,3
1969,2,10,0,91,4
1969,2,10,0,93,2
1969,2,10,0,95,7
1969,2,10,0,97,5
1969,2,10,0,99,8
1969,2,10,0,101,9
1969,2,10,0,103,16
1969,2,10,0,105,9
1969,2,10,0,107,6
1969,2,10,0,109,2
1969,2,10,0,111,4
1969,2,10,0,113,7
1969,2,10,0,115,4
1969,2,10,0,117,2
1969,2,10,0,119,6
1969,2,10,0,123,2
1969,2,10,0,125,5
1969,2,10,0,127,2
1969,2,10,0,129,3
1969,2,10,0,131,3
1969,2,10,0,133,3
1969,2,10,0,135,2
1969,2,10,0,137,2
1969,2,10,0,139,3
1969,2,10,0,147,4
1969,2,10,0,151,1
1969,2,10,0,159,3
1969,2,10,0,167,1
1970,2,10,0,45,1
1970,2,10,0,63,2
1970,2,10,0,69,1
1970,2,10,0,71,1
1970,2,10,0,73,1
1970,2,10,0,75,1
1970,2,10,0,79,1
1970,2,10,0,81,2
1970,2,10,0,83,1
1970,2,10,0,85,1
1970,2,10,0,89,2
1970,2,10,0,93,1
1970,2,10,0,95,2
1970,2,10,0,99,2
1970,2,10,0,105,1
1970,2,10,0,107,3
1970,2,10,0,109,3
1970,2,10,0,113,1
1970,2,10,0,115,1
1970,2,10,0,117,3
1970,2,10,0,119,1
1970,2,10,0,121,1
1970,2,10,0,123,1
1970,2,10,0,125,1
1970,2,10,0,129,1
1970,2,10,0,133,2
1970,2,10,0,135,1
1970,2,10,0,139,2
1970,2,10,0,143,2
1970,2,10,0,155,1
1970,2,10,0,159,1
1970,2,10,0,179,1
1971,2,10,0,49,1
1971,2,10,0,57,1
1971,2,10,0,59,3
1971,2,10,0,61,1
1971,2,10,0,63,1
1971,2,10,0,65,1
1971,2,10,0,67,1
1971,2,10,0,69,1
1971,2,10,0,71,2
1971,2,10,0,73,2
1971,2,10,0,75,4
1971,2,10,0,77,1
1971,2,10,0,79,1
1971,2,10,0,81,4
1971,2,10,0,85,1
1971,2,10,0,89,1
1971,2,10,0,93,1
1971,2,10,0,95,3
1971,2,10,0,97,2
1971,2,10,0,99,1
1971,2,10,0,101,2
1971,2,10,0,103,1
1971,2,10,0,105,1
1971,2,10,0,107,3
1971,2,10,0,113,1
1971,2,10,0,115,1
1971,2,10,0,117,2
1971,2,10,0,119,1
1971,2,10,0,139,1
1971,2,10,0,151,1
1972,2,10,0,35,1
1972,2,10,0,57,1
1972,2,10,0,59,1
1972,2,10,0,69,2
1972,2,10,0,73,3
1972,2,10,0,75,2
1972,2,10,0,77,5
1972,2,10,0,83,2
1972,2,10,0,85,3
1972,2,10,0,87,3
1972,2,10,0,89,6
1972,2,10,0,91,2
1972,2,10,0,93,5
1972,2,10,0,95,4
1972,2,10,0,97,8
1972,2,10,0,99,6
1972,2,10,0,101,7
1972,2,10,0,103,4
1972,2,10,0,105,4
1972,2,10,0,107,4
1972,2,10,0,109,5
1972,2,10,0,111,4
1972,2,10,0,113,6
1972,2,10,0,115,5
1972,2,10,0,117,7
1972,2,10,0,121,3
1972,2,10,0,123,1
1972,2,10,0,125,2
1972,2,10,0,127,6
1972,2,10,0,129,3
1972,2,10,0,131,2
1972,2,10,0,133,5
1972,2,10,0,135,2
1972,2,10,0,137,2
1972,2,10,0,139,5
1972,2,10,0,143,1
1972,2,10,0,147,4
1972,2,10,0,151,1
1972,2,10,0,155,1
1972,2,10,0,163,1
1972,2,10,0,175,1
1973,2,10,0,63,1
1973,2,10,0,65,1
1973,2,10,0,75,2
1973,2,10,0,77,3
1973,2,10,0,79,3
1973,2,10,0,81,2
1973,2,10,0,83,3
1973,2,10,0,85,2
1973,2,10,0,87,2
1973,2,10,0,89,2
1973,2,10,0,91,4
1973,2,10,0,93,3
1973,2,10,0,95,5
1973,2,10,0,97,4
1973,2,10,0,99,4
1973,2,10,0,101,1
1973,2,10,0,103,1
1973,2,10,0,105,2
1973,2,10,0,107,2
1973,2,10,0,109,3
1973,2,10,0,111,2
1973,2,10,0,113,3
1973,2,10,0,115,3
1973,2,10,0,117,1
1973,2,10,0,119,2
1973,2,10,0,121,4
1973,2,10,0,123,2
1973,2,10,0,127,4
1973,2,10,0,129,3
1973,2,10,0,133,3
1973,2,10,0,135,4
1973,2,10,0,139,3
1973,2,10,0,143,1
1973,2,10,0,147,1
1973,2,10,0,159,2
1974,2,10,0,35,1
1974,2,10,0,49,2
1974,2,10,0,51,1
1974,2,10,0,53,4
1974,2,10,0,57,1
1974,2,10,0,63,1
1974,2,10,0,65,1
1974,2,10,0,67,2
1974,2,10,0,71,3
1974,2,10,0,73,11
1974,2,10,0,75,1
1974,2,10,0,77,4
1974,2,10,0,79,10
1974,2,10,0,81,13
1974,2,10,0,83,8
1974,2,10,0,85,13
1974,2,10,0,87,11
1974,2,10,0,89,7
1974,2,10,0,91,7
1974,2,10,0,93,13
1974,2,10,0,95,11
1974,2,10,0,97,5
1974,2,10,0,99,5
1974,2,10,0,101,6
1974,2,10,0,103,10
1974,2,10,0,105,1
1974,2,10,0,107,3
1974,2,10,0,109,2
1974,2,10,0,111,6
1974,2,10,0,113,5
1974,2,10,0,115,3
1974,2,10,0,117,5
1974,2,10,0,119,4
1974,2,10,0,121,5
1974,2,10,0,123,2
1974,2,10,0,125,2
1974,2,10,0,127,3
1974,2,10,0,131,2
1974,2,10,0,133,2
1974,2,10,0,135,1
1974,2,10,0,139,4
1974,2,10,0,143,2
1974,2,10,0,155,2
1974,2,10,0,167,1
1974,2,10,0,171,1
1974,2,10,0,179,1
1975,2,10,0,57,2
1975,2,10,0,59,1
1975,2,10,0,61,1
1975,2,10,0,63,1
1975,2,10,0,69,5
1975,2,10,0,71,4
1975,2,10,0,73,4
1975,2,10,0,75,5
1975,2,10,0,77,6
1975,2,10,0,79,3
1975,2,10,0,81,6
1975,2,10,0,83,12
1975,2,10,0,85,7
1975,2,10,0,87,6
1975,2,10,0,89,7
1975,2,10,0,91,10
1975,2,10,0,93,5
1975,2,10,0,95,5
1975,2,10,0,97,12
1975,2,10,0,99,8
1975,2,10,0,101,7
1975,2,10,0,103,8
1975,2,10,0,105,11
1975,2,10,0,107,9
1975,2,10,0,109,4
1975,2,10,0,111,8
1975,2,10,0,113,10
1975,2,10,0,115,6
1975,2,10,0,117,12
1975,2,10,0,119,5
1975,2,10,0,121,4
1975,2,10,0,123,10
1975,2,10,0,125,3
1975,2,10,0,127,2
1975,2,10,0,129,3
1975,2,10,0,131,3
1975,2,10,0,133,3
1975,2,10,0,135,2
1975,2,10,0,139,3
1975,2,10,0,143,4
1975,2,10,0,147,2
1975,2,10,0,151,1
1975,2,10,0,155,1
1975,2,10,0,163,1
1975,2,10,0,179,1
1976,2,10,0,59,1
1976,2,10,0,61,1
1976,2,10,0,65,3
1976,2,10,0,67,2
1976,2,10,0,69,3
1976,2,10,0,71,3
1976,2,10,0,73,5
1976,2,10,0,75,4
1976,2,10,0,77,7
1976,2,10,0,79,6
1976,2,10,0,81,13
1976,2,10,0,83,14
1976,2,10,0,85,13
1976,2,10,0,87,12
1976,2,10,0,89,13
1976,2,10,0,91,9
1976,2,10,0,93,11
1976,2,10,0,95,10
1976,2,10,0,97,16
1976,2,10,0,99,6
1976,2,10,0,101,14
1976,2,10,0,103,9
1976,2,10,0,105,16
1976,2,10,0,107,10
1976,2,10,0,109,8
1976,2,10,0,111,10
1976,2,10,0,113,9
1976,2,10,0,115,6
1976,2,10,0,117,8
1976,2,10,0,119,2
1976,2,10,0,121,7
1976,2,10,0,123,7
1976,2,10,0,125,4
1976,2,10,0,127,1
1976,2,10,0,129,2
1976,2,10,0,131,2
1976,2,10,0,135,1
1976,2,10,0,137,1
1976,2,10,0,139,1
1976,2,10,0,143,4
1976,2,10,0,147,2
1976,2,10,0,179,1
1977,2,10,0,45,1
1977,2,10,0,67,1
1977,2,10,0,69,1
1977,2,10,0,71,2
1977,2,10,0,73,3
1977,2,10,0,75,3
1977,2,10,0,77,1
1977,2,10,0,79,6
1977,2,10,0,81,8
1977,2,10,0,83,3
1977,2,10,0,85,4
1977,2,10,0,87,13
1977,2,10,0,89,4
1977,2,10,0,91,9
1977,2,10,0,93,4
1977,2,10,0,95,13
1977,2,10,0,97,10
1977,2,10,0,99,11
1977,2,10,0,101,10
1977,2,10,0,103,18
1977,2,10,0,105,13
1977,2,10,0,107,14
1977,2,10,0,109,17
1977,2,10,0,111,12
1977,2,10,0,113,12
1977,2,10,0,115,12
1977,2,10,0,117,11
1977,2,10,0,119,9
1977,2,10,0,121,10
1977,2,10,0,123,5
1977,2,10,0,125,10
1977,2,10,0,127,9
1977,2,10,0,129,8
1977,2,10,0,131,7
1977,2,10,0,133,4
1977,2,10,0,135,6
1977,2,10,0,137,5
1977,2,10,0,139,3
1977,2,10,0,143,3
1977,2,10,0,147,12
1977,2,10,0,151,6
1977,2,10,0,155,2
1977,2,10,0,159,2
1977,2,10,0,187,1
1978,2,10,0,65,1
1978,2,10,0,67,2
1978,2,10,0,69,1
1978,2,10,0,71,2
1978,2,10,0,73,1
1978,2,10,0,75,2
1978,2,10,0,77,6
1978,2,10,0,81,1
1978,2,10,0,83,4
1978,2,10,0,85,6
1978,2,10,0,87,6
1978,2,10,0,89,8
1978,2,10,0,91,12
1978,2,10,0,93,8
1978,2,10,0,95,10
1978,2,10,0,97,13
1978,2,10,0,99,11
1978,2,10,0,101,15
1978,2,10,0,103,16
1978,2,10,0,105,10
1978,2,10,0,107,11
1978,2,10,0,109,10
1978,2,10,0,111,19
1978,2,10,0,113,9
1978,2,10,0,115,16
1978,2,10,0,117,18
1978,2,10,0,119,9
1978,2,10,0,121,10
1978,2,10,0,123,13
1978,2,10,0,125,11
1978,2,10,0,127,17
1978,2,10,0,129,4
1978,2,10,0,131,8
1978,2,10,0,133,6
1978,2,10,0,135,8
1978,2,10,0,137,4
1978,2,10,0,139,5
1978,2,10,0,143,8
1978,2,10,0,147,7
1978,2,10,0,151,6
1978,2,10,0,155,2
1978,2,10,0,159,1
1978,2,10,0,163,1
1978,2,10,0,171,2
1978,2,10,0,179,1
1979,2,10,0,35,1
1979,2,10,0,39,2
1979,2,10,0,43,1
1979,2,10,0,45,1
1979,2,10,0,53,1
1979,2,10,0,59,1
1979,2,10,0,61,2
1979,2,10,0,63,2
1979,2,10,0,65,4
1979,2,10,0,67,6
1979,2,10,0,69,5
1979,2,10,0,71,3
1979,2,10,0,73,6
1979,2,10,0,75,8
1979,2,10,0,77,11
1979,2,10,0,79,17
1979,2,10,0,81,9
1979,2,10,0,83,16
1979,2,10,0,85,21
1979,2,10,0,87,13
1979,2,10,0,89,25
1979,2,10,0,91,23
1979,2,10,0,93,27
1979,2,10,0,95,21
1979,2,10,0,97,13
1979,2,10,0,99,23
1979,2,10,0,101,23
1979,2,10,0,103,19
1979,2,10,0,105,18
1979,2,10,0,107,20
1979,2,10,0,109,27
1979,2,10,0,111,25
1979,2,10,0,113,14
1979,2,10,0,115,14
1979,2,10,0,117,11
1979,2,10,0,119,11
1979,2,10,0,121,14
1979,2,10,0,123,7
1979,2,10,0,125,11
1979,2,10,0,127,7
1979,2,10,0,129,14
1979,2,10,0,131,12
1979,2,10,0,133,9
1979,2,10,0,135,9
1979,2,10,0,137,2
1979,2,10,0,139,5
1979,2,10,0,143,7
1979,2,10,0,147,5
1979,2,10,0,151,5
1979,2,10,0,155,4
1979,2,10,0,159,2
1979,2,10,0,163,1
1979,2,10,0,167,2
1980,2,10,0,25,1
1980,2,10,0,37,1
1980,2,10,0,47,1
1980,2,10,0,59,1
1980,2,10,0,61,4
1980,2,10,0,63,4
1980,2,10,0,65,5
1980,2,10,0,67,6
1980,2,10,0,69,5
1980,2,10,0,71,3
1980,2,10,0,73,10
1980,2,10,0,75,8
1980,2,10,0,77,11
1980,2,10,0,79,11
1980,2,10,0,81,19
1980,2,10,0,83,18
1980,2,10,0,85,14
1980,2,10,0,87,19
1980,2,10,0,89,19
1980,2,10,0,91,20
1980,2,10,0,93,20
1980,2,10,0,95,33
1980,2,10,0,97,36
1980,2,10,0,99,30
1980,2,10,0,101,23
1980,2,10,0,103,35
1980,2,10,0,105,23
1980,2,10,0,107,19
1980,2,10,0,109,30
1980,2,10,0,111,22
1980,2,10,0,113,21
1980,2,10,0,115,14
1980,2,10,0,117,16
1980,2,10,0,119,16
1980,2,10,0,121,19
1980,2,10,0,123,18
1980,2,10,0,125,15
1980,2,10,0,127,10
1980,2,10,0,129,10
1980,2,10,0,131,9
1980,2,10,0,133,12
1980,2,10,0,135,3
1980,2,10,0,137,8
1980,2,10,0,139,12
1980,2,10,0,143,6
1980,2,10,0,147,7
1980,2,10,0,151,1
1980,2,10,0,155,3
1980,2,10,0,159,3
1980,2,10,0,163,1
1980,2,10,0,167,2
1980,2,10,0,171,1
1980,2,10,0,179,2
1980,2,10,0,183,2
1981,2,10,0,33,1
1981,2,10,0,37,3
1981,2,10,0,41,1
1981,2,10,0,43,1
1981,2,10,0,45,2
1981,2,10,0,49,2
1981,2,10,0,53,1
1981,2,10,0,55,2
1981,2,10,0,57,1
1981,2,10,0,59,5
1981,2,10,0,61,7
1981,2,10,0,63,7
1981,2,10,0,65,8
1981,2,10,0,67,13
1981,2,10,0,69,10
1981,2,10,0,71,8
1981,2,10,0,73,14
1981,2,10,0,75,14
1981,2,10,0,77,14
1981,2,10,0,79,18
1981,2,10,0,81,21
1981,2,10,0,83,17
1981,2,10,0,85,22
1981,2,10,0,87,21
1981,2,10,0,89,20
1981,2,10,0,91,24
1981,2,10,0,93,21
1981,2,10,0,95,18
1981,2,10,0,97,23
1981,2,10,0,99,12
1981,2,10,0,101,29
1981,2,10,0,103,34
1981,2,10,0,105,22
1981,2,10,0,107,20
1981,2,10,0,109,25
1981,2,10,0,111,19
1981,2,10,0,113,14
1981,2,10,0,115,19
1981,2,10,0,117,22
1981,2,10,0,119,16
1981,2,10,0,121,17
1981,2,10,0,123,14
1981,2,10,0,125,6
1981,2,10,0,127,5
1981,2,10,0,129,6
1981,2,10,0,131,5
1981,2,10,0,133,6
1981,2,10,0,135,7
1981,2,10,0,137,4
1981,2,10,0,139,5
1981,2,10,0,143,7
1981,2,10,0,147,5
1981,2,10,0,151,3
1981,2,10,0,155,3
1981,2,10,0,163,1
1981,2,10,0,187,1
1982,2,10,0,31,1
1982,2,10,0,41,1
1982,2,10,0,47,2
1982,2,10,0,49,2
1982,2,10,0,51,1
1982,2,10,0,57,1
1982,2,10,0,59,2
1982,2,10,0,63,2
1982,2,10,0,65,2
1982,2,10,0,67,3
1982,2,10,0,69,5
1982,2,10,0,71,9
1982,2,10,0,73,6
1982,2,10,0,75,14
1982,2,10,0,77,10
1982,2,10,0,79,13
1982,2,10,0,81,13
1982,2,10,0,83,13
1982,2,10,0,85,17
1982,2,10,0,87,16
1982,2,10,0,89,18
1982,2,10,0,91,17
1982,2,10,0,93,19
1982,2,10,0,95,17
1982,2,10,0,97,18
1982,2,10,0,99,27
1982,2,10,0,101,26
1982,2,10,0,103,31
1982,2,10,0,105,24
1982,2,10,0,107,33
1982,2,10,0,109,22
1982,2,10,0,111,22
1982,2,10,0,113,15
1982,2,10,0,115,20
1982,2,10,0,117,17
1982,2,10,0,119,24
1982,2,10,0,121,23
1982,2,10,0,123,15
1982,2,10,0,125,22
1982,2,10,0,127,20
1982,2,10,0,129,18
1982,2,10,0,131,8
