id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
12-CAAL-old-growth-SD,6,2020.62,0.36,0.35999,27.1482,0.35999,0.102241,3.30662e-06,1
12-CAAL-old-growth-SD,6,2020.87,0.785,0.784977,58.1304,0.784977,0.23127,3.57157e-06,1
12-CAAL-old-growth-SD,6,2021.12,0.173,0.172995,12.6678,0.172995,0.0474891,2.92559e-06,1
12-CAAL-old-growth-SD,6,2021.37,0.233,0.232994,17.017,0.232994,0.059406,2.70737e-06,1
12-CAAL-old-growth-SD,6,2021.62,0.422,0.42199,30.6148,0.42199,0.102977,2.44804e-06,1
12-CAAL-old-growth-SD,6,2021.87,0.856,0.855981,61.4204,0.855981,0.193706,2.1329e-06,1
12-CAAL-old-growth-SD,6,2022.12,0.232,0.231995,16.6622,0.231995,0.0458836,1.64892e-06,1
12-CAAL-old-growth-SD,6,2022.37,0.327,0.326994,23.7985,0.326994,0.0578006,1.33892e-06,1
12-CAAL-old-growth-SD,6,2022.62,0.542,0.541991,39.9913,0.541991,0.0917766,1.20497e-06,1
12-CAAL-old-growth-SD,6,2022.87,1.345,1.34498,100.168,1.34498,0.22354,1.17236e-06,1
12-CAAL-old-growth-SD,7,1987.12,0.088,0.0879982,7.0988,0.0879982,0.0178459,1.74395e-06,1
12-CAAL-old-growth-SD,7,1987.37,0.056,0.0559988,4.53241,0.0559988,0.0112083,1.74561e-06,1
12-CAAL-old-growth-SD,7,1987.62,0.08,0.0799984,6.44195,0.0799984,0.0164839,1.72936e-06,1
12-CAAL-old-growth-SD,7,1987.87,0.032,0.0319993,2.54422,0.0319993,0.00683877,1.92162e-06,1
12-CAAL-old-growth-SD,7,1988.12,0.083,0.0829982,6.54277,0.0829982,0.0174686,1.86531e-06,1
12-CAAL-old-growth-SD,7,1988.37,0.108,0.107998,8.426,0.107998,0.022055,1.72084e-06,1
12-CAAL-old-growth-SD,7,1988.62,0.055,0.0549989,4.19829,0.0549989,0.011208,1.61437e-06,1
12-CAAL-old-growth-SD,7,1988.87,0.041,0.0409992,3.065,0.0409992,0.00805797,1.61793e-06,1
12-CAAL-old-growth-SD,7,1989.12,0.019,0.0189997,1.41662,0.0189997,0.00337035,1.28598e-06,1
12-CAAL-old-growth-SD,7,1989.37,0.06,0.059999,4.49594,0.059999,0.00989578,1.07737e-06,1
12-CAAL-old-growth-SD,7,1989.62,0.128,0.127998,9.59854,0.127998,0.0223981,1.02117e-06,1
12-CAAL-old-growth-SD,7,1989.87,0.008,0.00799985,0.598022,0.00799985,0.00155854,1.37152e-06,1
12-CAAL-old-growth-SD,7,1990.12,0.016,0.0159997,1.20306,0.0159997,0.00310301,1.5287e-06,1
12-CAAL-old-growth-SD,7,1990.37,0.016,0.0159997,1.2211,0.0159997,0.00288379,1.41659e-06,1
12-CAAL-old-growth-SD,7,1990.62,0.027,0.0269995,2.07884,0.0269995,0.00492199,1.2681e-06,1
12-CAAL-old-growth-SD,7,1990.87,0.02,0.0199996,1.5375,0.0199996,0.00395659,1.52064e-06,1
12-CAAL-old-growth-SD,7,1991.12,0.04,0.0399992,3.08048,0.0399992,0.00798534,1.63357e-06,1
12-CAAL-old-growth-SD,7,1991.37,0.092,0.0919982,7.15263,0.0919982,0.0174165,1.55934e-06,1
12-CAAL-old-growth-SD,7,1991.62,0.046,0.0459991,3.59743,0.0459991,0.00870841,1.4443e-06,1
12-CAAL-old-growth-SD,7,1991.87,0.046,0.0459991,3.59628,0.0459991,0.00897085,1.57405e-06,1
12-CAAL-old-growth-SD,7,1992.12,0.086,0.0859983,6.74046,0.0859983,0.0162885,1.52478e-06,1
12-CAAL-old-growth-SD,7,1992.37,0.069,0.0689987,5.44177,0.0689987,0.0122581,1.39518e-06,1
12-CAAL-old-growth-SD,7,1992.62,0.057,0.056999,4.50427,0.056999,0.00981449,1.24336e-06,1
12-CAAL-old-growth-SD,7,1992.87,0.072,0.0719988,5.68426,0.0719988,0.0123564,1.2428e-06,1
12-CAAL-old-growth-SD,7,1993.12,0.082,0.0819986,6.47581,0.0819986,0.0139659,1.19548e-06,1
12-CAAL-old-growth-SD,7,1993.37,0.143,0.142998,11.2592,0.142998,0.0241217,1.17455e-06,1
12-CAAL-old-growth-SD,7,1993.62,0.039,0.0389993,3.04906,0.0389993,0.00650467,1.15851e-06,1
12-CAAL-old-growth-SD,7,1993.87,0.078,0.0779987,6.07239,0.0779987,0.0124008,1.08994e-06,1
12-CAAL-old-growth-SD,7,1994.12,0.326,0.325995,25.3183,0.325995,0.050589,9.56787e-07,1
12-CAAL-old-growth-SD,7,1994.37,0.145,0.144998,11.2023,0.144998,0.0230281,1.00947e-06,1
12-CAAL-old-growth-SD,7,1994.62,0.219,0.218996,16.8156,0.218996,0.0360264,1.09912e-06,1
12-CAAL-old-growth-SD,7,1994.87,0.061,0.060999,4.65304,0.060999,0.0102381,1.13444e-06,1
12-CAAL-old-growth-SD,7,1995.12,0.465,0.464993,35.3601,0.464993,0.076826,1.03361e-06,1
12-CAAL-old-growth-SD,7,1995.37,0.277,0.276996,21.0688,0.276996,0.0451887,1.04279e-06,1
12-CAAL-old-growth-SD,7,1995.62,0.145,0.144998,11.0508,0.144998,0.0238424,1.09495e-06,1
12-CAAL-old-growth-SD,7,1995.87,0.09,0.0899985,6.88449,0.0899985,0.0146346,1.10764e-06,1
12-CAAL-old-growth-SD,7,1996.12,0.273,0.272996,20.9596,0.272996,0.0439365,9.88978e-07,1
12-CAAL-old-growth-SD,7,1996.37,0.48,0.479992,37.0122,0.479992,0.0769848,1.06595e-06,1
12-CAAL-old-growth-SD,7,1996.62,0.357,0.356994,27.6559,0.356994,0.057757,1.07187e-06,1
12-CAAL-old-growth-SD,7,1996.87,0.408,0.407993,31.6931,0.407993,0.0657347,1.10983e-06,1
12-CAAL-old-growth-SD,7,1997.12,0.586,0.585991,45.5758,0.585991,0.0915178,9.89217e-07,1
12-CAAL-old-growth-SD,7,1997.37,0.514,0.513992,39.7787,0.513992,0.0768987,9.51232e-07,1
12-CAAL-old-growth-SD,7,1997.62,0.281,0.280996,21.3899,0.280996,0.0407519,8.78477e-07,1
12-CAAL-old-growth-SD,7,1997.87,0.358,0.357995,26.7585,0.357995,0.0483518,7.7715e-07,1
12-CAAL-old-growth-SD,7,1998.12,0.904,0.903989,67.0717,0.903989,0.111173,5.85161e-07,1
12-CAAL-old-growth-SD,7,1998.37,0.585,0.584993,43.5343,0.584993,0.0678087,5.45125e-07,1
12-CAAL-old-growth-SD,7,1998.62,0.32,0.319996,24.1344,0.319996,0.0364942,5.2828e-07,1
12-CAAL-old-growth-SD,7,1998.87,0.865,0.86499,66.0928,0.86499,0.102345,5.55864e-07,1
12-CAAL-old-growth-SD,7,1999.12,0.895,0.894989,69.0359,0.894989,0.110345,5.94072e-07,1
12-CAAL-old-growth-SD,7,1999.37,1.164,1.16399,90.3922,1.16399,0.14631,6.57609e-07,1
12-CAAL-old-growth-SD,7,1999.62,0.715,0.714991,55.5263,0.714991,0.0920161,6.94663e-07,1
12-CAAL-old-growth-SD,7,1999.87,0.819,0.818989,63.1972,0.818989,0.107477,7.13689e-07,1
12-CAAL-old-growth-SD,7,2000.12,1.473,1.47298,113.115,1.47298,0.190644,6.89433e-07,1
12-CAAL-old-growth-SD,7,2000.37,1.211,1.21098,93.2381,1.21098,0.14988,6.54404e-07,1
12-CAAL-old-growth-SD,7,2000.62,0.358,0.357996,27.7169,0.357996,0.0422723,5.93635e-07,1
12-CAAL-old-growth-SD,7,2000.87,0.767,0.766991,59.4528,0.766991,0.0903672,5.5435e-07,1
12-CAAL-old-growth-SD,7,2001.12,1.199,1.19899,93.1717,1.19899,0.140818,5.79009e-07,1
12-CAAL-old-growth-SD,7,2001.37,1.035,1.03499,81.4361,1.03499,0.118035,5.63217e-07,1
12-CAAL-old-growth-SD,7,2001.62,0.467,0.466995,37.3282,0.466995,0.0536434,5.58946e-07,1
12-CAAL-old-growth-SD,7,2001.87,0.377,0.376995,30.5465,0.376995,0.0460706,6.1749e-07,1
12-CAAL-old-growth-SD,7,2002.12,1.559,1.55898,127.522,1.55898,0.203317,7.16192e-07,1
12-CAAL-old-growth-SD,7,2002.37,0.582,0.581992,47.8191,0.581992,0.078406,7.80454e-07,1
12-CAAL-old-growth-SD,7,2002.62,0.374,0.373995,30.5327,0.373995,0.0519557,8.19018e-07,1
12-CAAL-old-growth-SD,7,2002.87,0.551,0.550992,44.1884,0.550992,0.0789914,8.5352e-07,1
12-CAAL-old-growth-SD,7,2003.12,1.126,1.12598,88.8337,1.12598,0.16105,8.44406e-07,1
12-CAAL-old-growth-SD,7,2003.37,0.598,0.597992,46.9511,0.597992,0.084944,8.32308e-07,1
12-CAAL-old-growth-SD,7,2003.62,0.435,0.434993,34.0775,0.434993,0.0669348,9.937e-07,1
12-CAAL-old-growth-SD,7,2003.87,0.576,0.57599,44.979,0.57599,0.0979918,1.17186e-06,1
12-CAAL-old-growth-SD,7,2004.12,0.994,0.993983,77.6896,0.993983,0.176047,1.25948e-06,1
12-CAAL-old-growth-SD,7,2004.37,0.889,0.888984,69.7137,0.888984,0.161052,1.36617e-06,1
12-CAAL-old-growth-SD,7,2004.62,0.375,0.374993,29.3667,0.374993,0.0723322,1.5493e-06,1
12-CAAL-old-growth-SD,7,2004.87,0.236,0.235995,18.2904,0.235995,0.0492733,1.78762e-06,1
12-CAAL-old-growth-SD,7,2005.12,0.761,0.760984,58.3909,0.760984,0.162331,1.77306e-06,1
12-CAAL-old-growth-SD,7,2005.37,0.722,0.721985,55.3542,0.721985,0.148219,1.79127e-06,1
12-CAAL-old-growth-SD,7,2005.62,0.099,0.098998,7.59881,0.098998,0.0198723,1.66322e-06,1
12-CAAL-old-growth-SD,7,2005.87,0.217,0.216996,16.587,0.216996,0.0443013,1.67363e-06,1
12-CAAL-old-growth-SD,7,2006.12,1.629,1.62897,124.109,1.62897,0.332874,1.61714e-06,1
12-CAAL-old-growth-SD,7,2006.37,0.422,0.421992,32.3271,0.421992,0.0833364,1.65611e-06,1
12-CAAL-old-growth-SD,7,2006.62,0.063,0.0629988,4.87529,0.0629988,0.012178,1.56804e-06,1
12-CAAL-old-growth-SD,7,2006.87,0.151,0.150997,11.7756,0.150997,0.0294144,1.58548e-06,1
12-CAAL-old-growth-SD,7,2007.12,0.449,0.448991,35.2065,0.448991,0.0866734,1.52315e-06,1
12-CAAL-old-growth-SD,7,2007.37,0.701,0.700987,55.2633,0.700987,0.130793,1.5084e-06,1
12-CAAL-old-growth-SD,7,2007.62,0.077,0.0769986,6.0835,0.0769986,0.0141214,1.42134e-06,1
12-CAAL-old-growth-SD,7,2007.87,0.154,0.153997,12.1063,0.153997,0.0288346,1.42391e-06,1
12-CAAL-old-growth-SD,7,2008.12,0.644,0.643988,50.3201,0.643988,0.121374,1.45936e-06,1
12-CAAL-old-growth-SD,7,2008.37,0.316,0.315994,24.6713,0.315994,0.0583569,1.42712e-06,1
12-CAAL-old-growth-SD,7,2008.62,0.136,0.135997,10.6118,0.135997,0.025146,1.42124e-06,1
12-CAAL-old-growth-SD,7,2008.87,0.058,0.0579989,4.51272,0.0579989,0.0109193,1.44875e-06,1
12-CAAL-old-growth-SD,7,2009.12,0.821,0.820985,63.7473,0.820985,0.154057,1.40335e-06,1
12-CAAL-old-growth-SD,7,2009.37,0.307,0.306994,23.9499,0.306994,0.0555378,1.41336e-06,1
12-CAAL-old-growth-SD,7,2009.62,0.16,0.159997,12.5738,0.159997,0.0283951,1.32592e-06,1
12-CAAL-old-growth-SD,7,2009.87,0.07,0.0699987,5.5265,0.0699987,0.0126692,1.37158e-06,1
12-CAAL-old-growth-SD,7,2010.12,0.578,0.577989,45.7214,0.577989,0.107518,1.39054e-06,1
12-CAAL-old-growth-SD,7,2010.37,0.456,0.455991,36.211,0.455991,0.0850733,1.49387e-06,1
12-CAAL-old-growth-SD,7,2010.62,0.165,0.164997,13.1762,0.164997,0.0309028,1.47924e-06,1
12-CAAL-old-growth-SD,7,2010.87,0.208,0.207996,16.6392,0.207996,0.0401283,1.55607e-06,1
12-CAAL-old-growth-SD,7,2011.12,0.543,0.542989,43.3708,0.542989,0.109142,1.63013e-06,1
12-CAAL-old-growth-SD,7,2011.37,0.416,0.415991,33.193,0.415991,0.0862453,1.80523e-06,1
12-CAAL-old-growth-SD,7,2011.62,0.189,0.188996,15.0669,0.188996,0.0409677,1.94012e-06,1
12-CAAL-old-growth-SD,7,2011.87,0.23,0.229995,18.2493,0.229995,0.0529652,2.1913e-06,1
12-CAAL-old-growth-SD,7,2012.12,0.499,0.498988,39.3109,0.498988,0.121237,2.36564e-06,1
12-CAAL-old-growth-SD,7,2012.37,0.249,0.248994,19.5574,0.248994,0.0622246,2.61769e-06,1
12-CAAL-old-growth-SD,7,2012.62,0.09,0.0899977,7.06036,0.0899977,0.0232436,2.73977e-06,1
12-CAAL-old-growth-SD,7,2012.87,0.097,0.0969974,7.56434,0.0969974,0.0263223,3.03579e-06,1
12-CAAL-old-growth-SD,7,2013.12,0.421,0.420989,32.6162,0.420989,0.116481,2.9149e-06,1
12-CAAL-old-growth-SD,7,2013.37,0.22,0.219994,17.0458,0.219994,0.0593815,3.10343e-06,1
12-CAAL-old-growth-SD,7,2013.62,0.063,0.0629983,4.90235,0.0629983,0.0166602,2.92493e-06,1
12-CAAL-old-growth-SD,7,2013.87,0.073,0.0729981,5.69093,0.0729981,0.0191402,2.90334e-06,1
12-CAAL-old-growth-SD,7,2014.12,0.309,0.308992,24.106,0.308992,0.079949,2.67798e-06,1
12-CAAL-old-growth-SD,7,2014.37,0.265,0.264993,20.7018,0.264993,0.0682597,2.7859e-06,1
12-CAAL-old-growth-SD,7,2014.62,0.118,0.117997,9.20486,0.117997,0.0316266,2.98917e-06,1
12-CAAL-old-growth-SD,7,2014.87,0.106,0.105997,8.20064,0.105997,0.0304051,3.39794e-06,1
12-CAAL-old-growth-SD,7,2015.12,0.487,0.486986,37.3811,0.486986,0.140963,3.22213e-06,1
12-CAAL-old-growth-SD,7,2015.37,0.26,0.259993,19.9671,0.259993,0.0733033,3.30187e-06,1
12-CAAL-old-growth-SD,7,2015.62,0.063,0.0629982,4.85157,0.0629982,0.0183225,3.48915e-06,1
12-CAAL-old-growth-SD,7,2015.87,0.179,0.178994,13.7619,0.178994,0.0561291,3.98881e-06,1
12-CAAL-old-growth-SD,7,2016.12,0.27,0.269992,20.6808,0.269992,0.0872668,3.6984e-06,1
12-CAAL-old-growth-SD,7,2016.37,0.348,0.347989,26.6841,0.347989,0.109146,4.14041e-06,1
12-CAAL-old-growth-SD,7,2016.62,0.181,0.180994,13.8934,0.180994,0.0560697,3.9585e-06,1
12-CAAL-old-growth-SD,7,2016.87,0.223,0.222993,17.0557,0.222993,0.0695167,3.99376e-06,1
12-CAAL-old-growth-SD,7,2017.12,0.168,0.167995,12.828,0.167995,0.0511144,3.67312e-06,1
12-CAAL-old-growth-SD,7,2017.37,0.237,0.236993,18.1834,0.236993,0.0685824,3.56095e-06,1
12-CAAL-old-growth-SD,7,2017.62,0.15,0.149996,11.5519,0.149996,0.0428419,3.34937e-06,1
12-CAAL-old-growth-SD,7,2017.87,0.133,0.132996,10.2344,0.132996,0.0379449,3.39869e-06,1
12-CAAL-old-growth-SD,7,2018.12,0.341,0.340991,26.2572,0.340991,0.0935991,3.00088e-06,1
12-CAAL-old-growth-SD,7,2018.37,0.348,0.347991,26.9424,0.347991,0.0907719,2.91441e-06,1
12-CAAL-old-growth-SD,7,2018.62,0.131,0.130997,10.1996,0.130997,0.0338673,2.76856e-06,1
12-CAAL-old-growth-SD,7,2018.87,0.137,0.136996,10.6619,0.136996,0.0378642,3.1436e-06,1
12-CAAL-old-growth-SD,7,2019.12,0.3,0.299991,23.338,0.299991,0.0849849,3.32112e-06,1
12-CAAL-old-growth-SD,7,2019.37,0.365,0.36499,28.5651,0.36499,0.100085,3.17347e-06,1
12-CAAL-old-growth-SD,7,2019.62,0.079,0.0789978,6.20515,0.0789978,0.0227386,3.34048e-06,1
12-CAAL-old-growth-SD,7,2019.87,0.036,0.0359989,2.82158,0.0359989,0.0112555,3.95723e-06,1
12-CAAL-old-growth-SD,7,2020.12,0.234,0.233993,18.3187,0.233993,0.0729752,4.09277e-06,1
12-CAAL-old-growth-SD,7,2020.37,0.193,0.192994,15.131,0.192994,0.0571999,3.75786e-06,1
12-CAAL-old-growth-SD,7,2020.62,0.071,0.0709978,5.52512,0.0709978,0.0219647,3.93728e-06,1
12-CAAL-old-growth-SD,7,2020.87,0.119,0.118996,9.10631,0.118996,0.0386276,4.33831e-06,1
12-CAAL-old-growth-SD,7,2021.12,0.375,0.374989,28.3544,0.374989,0.115131,3.66881e-06,1
12-CAAL-old-growth-SD,7,2021.37,0.364,0.36399,27.3438,0.36399,0.103885,3.391e-06,1
12-CAAL-old-growth-SD,7,2021.62,0.027,0.0269993,2.01135,0.0269993,0.00734712,3.04833e-06,1
12-CAAL-old-growth-SD,7,2021.87,0.056,0.0559986,4.13507,0.0559986,0.0142643,2.70108e-06,1
12-CAAL-old-growth-SD,7,2022.12,0.205,0.204995,15.1739,0.204995,0.0461817,2.13592e-06,1
12-CAAL-old-growth-SD,7,2022.37,0.365,0.364993,27.3589,0.364993,0.0733178,1.72294e-06,1
12-CAAL-old-growth-SD,7,2022.62,0.195,0.194996,14.815,0.194996,0.0370741,1.51678e-06,1
12-CAAL-old-growth-SD,7,2022.87,0.141,0.140997,10.8324,0.140997,0.0260768,1.44861e-06,1
12-CAAL-old-growth-SD,8,1990.37,0.386,0.385993,29.459,0.385993,0.0695715,1.41659e-06,1
12-CAAL-old-growth-SD,8,1991.62,0.001,0.000999981,0.078205,0.000999981,0.000189313,1.4443e-06,1
12-CAAL-old-growth-SD,8,1993.12,0.007,0.00699988,0.552813,0.00699988,0.00119221,1.19548e-06,1
12-CAAL-old-growth-SD,8,1993.62,0.001,0.000999983,0.0781811,0.000999983,0.000166786,1.15851e-06,1
12-CAAL-old-growth-SD,8,1994.12,0.05,0.0499992,3.88317,0.0499992,0.00775906,9.56787e-07,1
12-CAAL-old-growth-SD,8,1994.37,0.014,0.0139998,1.0816,0.0139998,0.0022234,1.00947e-06,1
12-CAAL-old-growth-SD,8,1995.12,0.147,0.146998,11.1784,0.146998,0.0242869,1.03361e-06,1
12-CAAL-old-growth-SD,8,1995.37,0.07,0.0699989,5.32424,0.0699989,0.0114195,1.04279e-06,1
12-CAAL-old-growth-SD,8,1995.62,0.002,0.00199997,0.152425,0.00199997,0.000328861,1.09495e-06,1
12-CAAL-old-growth-SD,8,1995.87,0.061,0.060999,4.66615,0.060999,0.00991904,1.10764e-06,1
12-CAAL-old-growth-SD,8,1996.12,0.627,0.62699,48.138,0.62699,0.100909,9.88978e-07,1
12-CAAL-old-growth-SD,8,1996.37,0.037,0.0369994,2.85302,0.0369994,0.00593425,1.06595e-06,1
12-CAAL-old-growth-SD,8,1996.62,0.002,0.00199997,0.154935,0.00199997,0.000323568,1.07187e-06,1
12-CAAL-old-growth-SD,8,1996.87,0.114,0.113998,8.85543,0.113998,0.0183671,1.10983e-06,1
12-CAAL-old-growth-SD,8,1997.12,0.348,0.347995,27.0655,0.347995,0.0543484,9.89217e-07,1
12-CAAL-old-growth-SD,8,1997.37,0.131,0.130998,10.1382,0.130998,0.0195987,9.51232e-07,1
12-CAAL-old-growth-SD,8,1997.62,0.003,0.00299996,0.228362,0.00299996,0.000435074,8.78477e-07,1
12-CAAL-old-growth-SD,8,1997.87,0.02,0.0199997,1.49489,0.0199997,0.00270122,7.7715e-07,1
12-CAAL-old-growth-SD,8,1998.12,0.504,0.503994,37.394,0.503994,0.0619815,5.85161e-07,1
12-CAAL-old-growth-SD,8,1998.37,0.118,0.117999,8.78128,0.117999,0.0136777,5.45125e-07,1
12-CAAL-old-growth-SD,8,1998.62,0.045,0.0449995,3.39391,0.0449995,0.005132,5.2828e-07,1
12-CAAL-old-growth-SD,8,1998.87,0.063,0.0629993,4.8137,0.0629993,0.00745403,5.55864e-07,1
12-CAAL-old-growth-SD,8,1999.12,2.194,2.19397,169.234,2.19397,0.270498,5.94072e-07,1
12-CAAL-old-growth-SD,8,1999.37,0.441,0.440994,34.2465,0.440994,0.0554318,6.57609e-07,1
12-CAAL-old-growth-SD,8,1999.62,0.04,0.0399995,3.10637,0.0399995,0.00514776,6.94663e-07,1
12-CAAL-old-growth-SD,8,1999.87,0.152,0.151998,11.7289,0.151998,0.0199468,7.13689e-07,1
12-CAAL-old-growth-SD,8,2000.12,0.763,0.76299,58.5925,0.76299,0.0987516,6.89433e-07,1
12-CAAL-old-growth-SD,8,2000.37,0.164,0.163998,12.6268,0.163998,0.0202975,6.54404e-07,1
12-CAAL-old-growth-SD,8,2000.62,0.069,0.0689992,5.34208,0.0689992,0.00814746,5.93635e-07,1
12-CAAL-old-growth-SD,8,2000.87,0.012,0.0119999,0.930162,0.0119999,0.00141383,5.5435e-07,1
12-CAAL-old-growth-SD,8,2001.12,0.632,0.631993,49.1113,0.631993,0.0742261,5.79009e-07,1
12-CAAL-old-growth-SD,8,2001.37,0.123,0.122999,9.67792,0.122999,0.0140274,5.63217e-07,1
12-CAAL-old-growth-SD,8,2001.62,0.069,0.0689992,5.51531,0.0689992,0.0079259,5.58946e-07,1
12-CAAL-old-growth-SD,8,2001.87,0.015,0.0149998,1.21538,0.0149998,0.00183305,6.1749e-07,1
12-CAAL-old-growth-SD,8,2002.12,0.286,0.285996,23.394,0.285996,0.0372988,7.16192e-07,1
12-CAAL-old-growth-SD,8,2002.37,0.032,0.0319996,2.62923,0.0319996,0.00431098,7.80454e-07,1
12-CAAL-old-growth-SD,8,2002.62,0.01,0.00999986,0.816382,0.00999986,0.00138919,8.19018e-07,1
12-CAAL-old-growth-SD,8,2002.87,0.007,0.0069999,0.561377,0.0069999,0.00100352,8.5352e-07,1
12-CAAL-old-growth-SD,8,2003.12,0.102,0.101999,8.0471,0.101999,0.0145889,8.44406e-07,1
12-CAAL-old-growth-SD,8,2003.37,0.111,0.110998,8.71501,0.110998,0.0157672,8.32308e-07,1
12-CAAL-old-growth-SD,8,2003.62,0.071,0.0709989,5.56207,0.0709989,0.010925,9.937e-07,1
12-CAAL-old-growth-SD,8,2003.87,0.007,0.00699988,0.54662,0.00699988,0.00119087,1.17186e-06,1
12-CAAL-old-growth-SD,8,2004.12,0.531,0.530991,41.5022,0.530991,0.0940452,1.25948e-06,1
12-CAAL-old-growth-SD,8,2004.37,0.098,0.0979982,7.68498,0.0979982,0.0177537,1.36617e-06,1
12-CAAL-old-growth-SD,8,2004.62,0.035,0.0349993,2.74089,0.0349993,0.006751,1.5493e-06,1
12-CAAL-old-growth-SD,8,2005.12,0.267,0.266994,20.4867,0.266994,0.0569546,1.77306e-06,1
12-CAAL-old-growth-SD,8,2005.37,0.159,0.158997,12.1902,0.158997,0.032641,1.79127e-06,1
12-CAAL-old-growth-SD,8,2005.62,0.023,0.0229995,1.76538,0.0229995,0.0046168,1.66322e-06,1
12-CAAL-old-growth-SD,8,2005.87,0.006,0.00599988,0.458627,0.00599988,0.00122492,1.67363e-06,1
12-CAAL-old-growth-SD,8,2006.12,0.201,0.200996,15.3137,0.200996,0.0410728,1.61714e-06,1
12-CAAL-old-growth-SD,8,2006.37,0.049,0.048999,3.75362,0.048999,0.0096765,1.65611e-06,1
12-CAAL-old-growth-SD,8,2006.62,0.002,0.00199996,0.154771,0.00199996,0.000386602,1.56804e-06,1
12-CAAL-old-growth-SD,8,2006.87,0.003,0.00299994,0.233953,0.00299994,0.000584391,1.58548e-06,1
12-CAAL-old-growth-SD,8,2007.12,0.009,0.00899983,0.705699,0.00899983,0.00173733,1.52315e-06,1
12-CAAL-old-growth-SD,8,2007.37,0.007,0.00699987,0.551845,0.00699987,0.00130606,1.5084e-06,1
12-CAAL-old-growth-SD,8,2008.12,0.288,0.287995,22.5034,0.287995,0.054279,1.45936e-06,1
12-CAAL-old-growth-SD,8,2008.37,0.032,0.0319994,2.49836,0.0319994,0.00590956,1.42712e-06,1
12-CAAL-old-growth-SD,8,2008.62,0.026,0.0259995,2.02872,0.0259995,0.00480732,1.42124e-06,1
12-CAAL-old-growth-SD,8,2009.12,0.18,0.179997,13.9763,0.179997,0.0337763,1.40335e-06,1
12-CAAL-old-growth-SD,8,2009.37,0.077,0.0769986,6.00698,0.0769986,0.0139297,1.41336e-06,1
12-CAAL-old-growth-SD,8,2009.62,0.023,0.0229996,1.80749,0.0229996,0.00408179,1.32592e-06,1
12-CAAL-old-growth-SD,8,2009.87,0.004,0.00399993,0.3158,0.00399993,0.000723954,1.37158e-06,1
12-CAAL-old-growth-SD,8,2010.12,0.197,0.196996,15.5833,0.196996,0.0366454,1.39054e-06,1
12-CAAL-old-growth-SD,8,2010.37,0.037,0.0369993,2.93817,0.0369993,0.00690288,1.49387e-06,1
12-CAAL-old-growth-SD,8,2010.62,0.004,0.00399992,0.319424,0.00399992,0.00074916,1.47924e-06,1
12-CAAL-old-growth-SD,8,2010.87,0.002,0.00199996,0.159992,0.00199996,0.000385849,1.55607e-06,1
12-CAAL-old-growth-SD,8,2011.12,0.323,0.322994,25.7989,0.322994,0.0649224,1.63013e-06,1
12-CAAL-old-growth-SD,8,2011.37,0.099,0.0989979,7.8993,0.0989979,0.0205247,1.80523e-06,1
12-CAAL-old-growth-SD,8,2011.62,0.028,0.0279994,2.23213,0.0279994,0.00606928,1.94012e-06,1
12-CAAL-old-growth-SD,8,2011.87,0.003,0.00299993,0.238035,0.00299993,0.00069085,2.1913e-06,1
12-CAAL-old-growth-SD,8,2012.12,0.27,0.269994,21.2704,0.269994,0.0655993,2.36564e-06,1
12-CAAL-old-growth-SD,8,2012.37,0.01,0.00999975,0.78544,0.00999975,0.00249898,2.61769e-06,1
12-CAAL-old-growth-SD,8,2012.62,0.022,0.0219994,1.72587,0.0219994,0.00568176,2.73977e-06,1
12-CAAL-old-growth-SD,8,2012.87,0.001,0.000999973,0.0779829,0.000999973,0.000271364,3.03579e-06,1
12-CAAL-old-growth-SD,8,2013.12,0.184,0.183995,14.255,0.183995,0.0509087,2.9149e-06,1
12-CAAL-old-growth-SD,8,2013.37,0.069,0.0689981,5.34617,0.0689981,0.0186242,3.10343e-06,1
12-CAAL-old-growth-SD,8,2013.62,0.005,0.00499987,0.389075,0.00499987,0.00132224,2.92493e-06,1
12-CAAL-old-growth-SD,8,2013.87,0.001,0.000999973,0.0779579,0.000999973,0.000262195,2.90334e-06,1
12-CAAL-old-growth-SD,8,2014.12,0.218,0.217994,17.0069,0.217994,0.0564042,2.67798e-06,1
12-CAAL-old-growth-SD,8,2014.37,0.08,0.0799979,6.24961,0.0799979,0.0206067,2.7859e-06,1
12-CAAL-old-growth-SD,8,2014.62,0.01,0.00999973,0.780073,0.00999973,0.00268022,2.98917e-06,1
12-CAAL-old-growth-SD,8,2014.87,0.029,0.0289992,2.24357,0.0289992,0.00831837,3.39794e-06,1
12-CAAL-old-growth-SD,8,2015.12,0.443,0.442988,34.0037,0.442988,0.128227,3.22213e-06,1
12-CAAL-old-growth-SD,8,2015.37,0.117,0.116997,8.98518,0.116997,0.0329865,3.30187e-06,1
12-CAAL-old-growth-SD,8,2015.62,0.002,0.00199994,0.154018,0.00199994,0.000581668,3.48915e-06,1
12-CAAL-old-growth-SD,8,2015.87,0.002,0.00199994,0.153765,0.00199994,0.00062714,3.98881e-06,1
12-CAAL-old-growth-SD,8,2016.12,0.423,0.422987,32.3999,0.422987,0.136718,3.6984e-06,1
12-CAAL-old-growth-SD,8,2016.37,0.182,0.181994,13.9555,0.181994,0.057082,4.14041e-06,1
12-CAAL-old-growth-SD,8,2016.62,0.026,0.0259992,1.99574,0.0259992,0.00805422,3.9585e-06,1
